,roberta_neg,comment,pred_cat
5771,0.8574853539466858,sweat shirt weight thick bulky,material issue
5772,0.8574853539466858,shirt,material issue
5773,0.8574853539466858,lightweight material color cover bum jean legging ft pound busty glad purchased size medium happy customer,wrong size
5774,0.8574853539466858,short short ordered,wrong size
5775,0.8574853539466858,sweater shirt thin picture,wrong description
5776,0.8574853539466858,band sleeve bottom china sleeve short,wrong size
5777,0.8121742010116577,baggy wanted,wrong size
5778,0.8121742010116577,design expectedthe logo stitched printed,material issue
5779,0.8121742010116577,wanted big,wrong size
5780,0.8121742010116577,bargain fuzzy inside decently rare time consider thick long sleeve shirt sweater wash gently shrink couple wash noticed arm,material issue
5781,0.8121742010116577,poor,material issue
5782,0.8121742010116577,small sleeve short sewn well weird bunching cliff,wrong size
5783,0.9734468460083008,shrunk looooot washer recommend size wear,material issue
5784,0.9734468460083008,product,material issue
5785,0.9734468460083008,fabric,material issue
5786,0.9734468460083008,short overly roomy well color,wrong size
5787,0.9734468460083008,shirt pictured nubby texture expect long sleeve thick tee ribbing lot color choose price will,wrong description
5788,0.9734468460083008,worth money cheap cheap fit horrible stretch whatsoever will seller,material issue
5789,0.8244397640228271,heavy weight hoodie will disappointed purchase,material issue
5790,0.8244397640228271,,material issue
5791,0.8244397640228271,picture waaaaaaaay better actual product color doesn pop picture doesn wanted return busy missed return window don recommend,wrong description
5792,0.8244397640228271,white shirt st layer blue white striped blouse light blue jean stylin granny,wrong color
5793,0.8244397640228271,fabric cheap will returning refund,material issue
5794,0.8244397640228271,zipper bad month normal wear washing product fairly decent thickness zip,material issue
5795,0.911841869354248,hubby,material issue
5796,0.911841869354248,fit well,wrong size
5797,0.911841869354248,don hoodie stretchy clingy material spandex wash color faded ended,material issue
5798,0.911841869354248,didn bottom shirt,material issue
5799,0.911841869354248,sweater material tshirt material,material issue
5800,0.911841869354248,wristband waistband big doesn sweater cheap material,material issue
5801,0.8959736824035645,husband jacket fit,material issue
5802,0.8959736824035645,gift small,wrong size
5803,0.8959736824035645,thought thicker,material issue
5804,0.8959736824035645,item wear matching pant returned neckline larger,material issue
5805,0.8959736824035645,thin wear clothes,material issue
5806,0.8959736824035645,stretch cuff tight uncomfortable,material issue
5807,0.4350270330905914,excellent thick hoodie well project picture sell customer,wrong description
5808,0.4350270330905914,size brand ve ridiculous large,wrong size
5809,0.4350270330905914,trash don bother poly plastic feel undersized ripped arrived,material issue
5810,0.4350270330905914,wanted top room hip isn long boxy work fine turquoise blue color happy loose color material heavy material washed dried nicely,material issue
5811,0.4350270330905914,poor thin,material issue
5812,0.4350270330905914,color completely thicker stretch sleeve cuff shorter pictured will returning sizing correct,wrong description
5813,0.3856147229671478,fabric neck fit body arm length well,wrong size
5814,0.3856147229671478,husband,material issue
5815,0.3856147229671478,extremely pleased absolutely material,material issue
5816,0.3856147229671478,pink purchased size eco smart cotton polyester armpit armpit laying flat flat inside heavy weight thin lounging color wear large size size sweater roomy fitted,wrong size
5817,0.3856147229671478,received gift fit well fall time,material issue
5818,0.3856147229671478,stiff small,wrong size
5819,0.5458003878593445,wanted oversized hoodie ordered men,wrong size
5820,0.5458003878593445,buen material era realmente lo esperaba,material issue
5821,0.5458003878593445,lightweight hoodie fit incredibly cheap worn color printed bad,material issue
5822,0.5458003878593445,fit wash dry nicely,material issue
5823,0.5458003878593445,thin shirt feel,material issue
5824,0.5458003878593445,lb ordered medium pro medium weight thickness big hood arm long torso long enoughcon narrow shoulder top stich sits inch shoulder halfway neck shoulder edge tight armpit bottom stitch touch armpit skin feeling absolutely disgust people tight clothing armpit tight stitching tangled hair people guess ll,wrong size
5825,0.5276803374290466,read comment size larger washing fit nicely,wrong size
5826,0.5276803374290466,,material issue
5827,0.5276803374290466,personally purchaseda color material shaped highly spandex completely material,material issue
5828,0.5276803374290466,definitely fleece lined typical long cover butt belly call fleece lined guess men dept,wrong description
5829,0.5276803374290466,wrong size,wrong size
5830,0.5276803374290466,packaging thin flimsy plastic bag mention winter hole cheap packaging content soaked isn private white black package ship item hoodie kind material pill wear shrink easily didn care experience honest couldn better hoodie walmart money,material issue
5831,0.3684439659118652,fit,wrong size
5832,0.3684439659118652,letter,material issue
5833,0.3684439659118652,heavy material,material issue
5834,0.3684439659118652,purchased file suspiciously cheap currently googling hanes sweatshop level cheap answer hanes shoulder decent appear zoom meeting job casual dress code suspicion mentioned,material issue
5835,0.3684439659118652,run small,wrong size
5836,0.3684439659118652,bunch hoodies amazon winner weight fabric flattering cut lot color option downside wear fast hoodie november wear evening walk lot pilling arm chest area bummed hoodie,material issue
5837,0.3689432740211487,hoodie thick,material issue
5838,0.3689432740211487,material,material issue
5839,0.3689432740211487,flattering well,material issue
5840,0.3689432740211487,purchasing hanes shirt time find consistency sizing shirt fit exactly wanted don clothes snug blend expect will lose shape washing plan item,material issue
5841,0.3689432740211487,pocket will flying flattering baggy,material issue
5842,0.3689432740211487,run small lb top wear medium reading review ordered large snug zipped tight hip hoodies will send large gasp well medium weight full zip harder find time pullover style don care,wrong size
5843,0.5837233066558838,girlfriend take,material issue
5844,0.5837233066558838,counterfeit product kid champion sweatshirt definately neck opening small sleeve long thin well purchased store disappointed,wrong size
5845,0.5837233066558838,christmas gift girlfriend love,material issue
5846,0.5837233066558838,wrong felt boxy tight short arm pear shape sleeve terribly short well length large width garment extremely disproportionate sizing suffice cut large shorter shorter reach wary price hope luck,wrong size
5847,0.5837233066558838,fabric long wear legging pink well light blue fabric thinner thicker tee kind fleece thigh don match photo neck cuff bottom band darker color pocket pictured side seam preferred kind pocket photo large hold cell phone,wrong description
5848,0.5837233066558838,pocket will fashion industry learn short side hoping find bit oversized affordable lounging black hoodie ala hunt continues,wrong size
5849,0.3717086613178253,fit nicely exactly wanted,material issue
5850,0.3717086613178253,,material issue
5851,0.3717086613178253,absolutely hoodie shirt material fall hip long torso length ordered size,wrong size
5852,0.3717086613178253,reliable haines low price,material issue
5853,0.3717086613178253,drop degree san diego freezing thought needed surprised thinner shirt order color shirt feel skin length covering hip sleeve length short arm sleeve short,wrong size
5854,0.3717086613178253,hoodie barely touch waist band jean appears picture keeping don time shop will wear long tshirt,wrong description
5855,0.6747287511825562,high material thick luxurious,material issue
5856,0.6747287511825562,product problem bigger,wrong size
5857,0.6747287511825562,color fit,wrong color
5858,0.6747287511825562,received pleased softness fabric big bulky sweatshirt lightweight will purchase,wrong description
5859,0.6747287511825562,absolutely amazing top order size larger tunic flow photo flattering ordered short sleeved summer,wrong size
5860,0.6747287511825562,barely knew dried shrink,material issue
5861,0.6557092666625977,,material issue
5862,0.6557092666625977,sweat shirt,material issue
